node_id	feature(feature_amount:931)	label
324	358,385,499,387	2
795	90,92,521	0
2793	80,92,138,521,439,602	3
4553	138,521,626,637	0
3140	92,521	1
4168	77,92,132,138,252,521	0
3343	92,521,727	1
3308	901,872,92,138,132,80,500,615,342	4
492	55,92,138,139,521	2
1927	91,92,138,111,334,625	1
4952	92,90,138,144,539	2
3784	521,61,138,677	0
725	92,132,138,521,615,590	2
7451	12,92,138,307,481,148,521	4
5908	495,521	3
5900	219,360,368,369,395,521,655,730	4
7089	92	0
1660	521	2
5713	92,138,491,521,704	3
4562	521,60,85,88,91,92,116,491,55,203,212,391,395,448,490,511,539,551,892,809,924,926,421	4
909	184,185,212,521	3
5917	188,305,20,356,873,369,385,387,521,811,814	4
3821	92,85,138,144,506	3
34	92,163,351,357,397,420,447,454,481,521,557,659,784	4
405	92,122,138,901,724,344	4
3103	173,177,180,521,753	1
3387	931	2
470	521,527,117	3
7206	521,85,92,138,128	0
7049	428,303,521	1
3388	138,645,521	0
4101	92,138,684	1
6751	229,235,236,671	2
416	521,92,138,481	2
5145	92,337	1
1889	521,428	2
793	92,138,144,521,562	3
7330	931	2
3533	287,928,521,569	1
1593	10,92,138,329,635,896	3
3977	92,132,861,446,808	4
5113	92,138,481,521,539,637	2
6763	92,138,442,446,441,444,521	1
6929	26,291,345,354,521,566,728,869,419	4
2112	161,334	0
7595	859,858,857	3
5962	521,364,361,387,293,750	2
2556	38,369,387,385,390,521,188	4
1407	521,173,169,179,180,685,294	4
6151	92,49,138,319,499,677	3
1998	92,49,138,210,499,776,821,344	4
1144	106,92,138,250,568	3
932	369,385,387,510,433,282	4
3244	92,49,132,138,499,570,770,927	4
6624	521,138,132,111	3
6077	29,61,92,138,521	3
1030	342,834,901,138,92,132,570	1
3033	92,121,132,138,334	2
946	521,911,913	2
4677	92,49,132,138,202,288,348,356,499,521,570,776,873,41	3
306	75,807	3
6834	521,92,138,570,569,704,764	4
2469	59,92,55,132,190,319,331,481,605,830	3
7534	225,521	0
988	86,92,106,138,142,554,481,830,357	4
5350	521,92,738	0
5070	92,138,625	2
2506	48,92,197,200,356,773,921	4
4894	15,19,92,138,49,499,521	2
6697	92,138,21,677,521	1
2202	21,92,138,252,61,738,785,491	2
6677	92,138,252,521	0
1566	92,138,918,704,240	3
1635	472,521,901	0
3309	92,111,129,138,189,311,840	4
1320	85,87,117,393,92,115,89,633,337	4
5858	92,521	3
3643	92,138,288,356,521,530	3
3686	58,92,138,144,196,207,356,499,504,521,666,831,880,590	4
5246	425,521	2
555	521,625,92,111,138	2
3915	80,138,521,563,636	3
4	521,91,92,111,138,297,55,660	1
2948	92,138,521,677	1
6443	521,61,481	3
3515	129,138,703	1
4323	132,92,121,138,246,356,929,323,320	4
7095	270,263,259,274,831,928,521	1
6206	92,138,521,588,727	2
5980	60,102,116,138,550,521	3
4716	92,138,521	1
205	369,385,387,521	4
2083	802,591,866,521,80,133,92,138,615	3
4515	369,385,387,390,521,672,811,814,834,36	4
5667	521,92,138,237,530,604	2
6516	132,92,629,453	2
2443	92,132,447,292	0
2751	521	4
3408	176,173,177,342	1
7533	521,488	0
1101	521,384,387,385,369,381	1
260	173,180,521	2
3756	521,172,177,175	4
6158	92,138,121,918,481,329	3
83	80,92,138,144,521,687,46,285	4
2291	92,138,144,251,521,778,861	3
5032	845,846	2
5849	931	3
4242	521,61,128,101,703	0
6124	294,369,385,387,521	3
2945	77,92,55,138,412,521,756	3
3424	61,901	2
546	92,132,138,351,357,521,570	4
3668	308,521	2
4961	92,49,138,252,356,451,499,521,780,900	4
2604	92,127,134,918,409,6	4
5772	92,138,189,315,324,337,545,660,692,786	4
196	229,235,236,834,873,356	3
5096	521,61,90	2
4353	92,132,409,562,292,901	2
1103	37,92,138,357,369,387,521,558,522,377	2
4141	60,91,92,121,138,212,248,339,391,441,442,443,446,447,513,558,607,873,874	4
3794	60,77,78,92,102,138,144,521,633,777,865	3
7577	92,138,469,521,712	3
6298	263,268,521,765	2
4244	400,402,849,521	2
4520	92,138,521,547	1
3000	263,268,435,772,521	2
5806	931	1
2524	263,268,521,765	2
658	92	0
3874	21,92,138,144,218,521,660,865,888	3
7398	21,22,23,215,80,92,95,147,138,412,451,521,785	3
3508	92,121	3
3518	92,138,521	3
4007	92,138,318,704	1
5184	334,901,92,132,409,242	2
1219	488	0
4760	21,92,138,521	0
1257	21,122,133,139,521,609	3
7153	80,94,107,106,122,139,867,481,521,637,684,55	4
261	521,92,138,129,728	1
2631	815,681	3
2433	825,828	1
863	403,402,399,729,406,521,849	4
7018	61,678,521	0
7236	92,132,138,60,111,505,679,473,250	4
2640	521,364,369	3
3329	309,369,521,658	1
7422	61,342	1
7238	369,387,385	4
5819	92,144,618	3
1575	132,138,92,615	1
1553	77,92,138,521,546,747	3
4896	92,138,521,563	3
5392	138,101,313,562,578,605	4
5255	521,602,92,138,132,569	2
1372	369,521,581	4
1215	928,521	2
5759	92,132,138,521,724,528	3
6709	513,138	1
6818	343	0
323	92,138,902	1
216	21,22,92,133,138,521	3
7580	521,77,138,92,570	3
6273	521,92,138,144,677	2
3099	92,138,145,356,412,411,521,554,923	4
4808	521,92,51,138,474,623,927	3
5285	22,21,92,133,334,449,723	4
6060	369,384,387,521	1
7256	263,255,268,499,521,694,761,832	3
6043	77,92,138,314,668,864	4
123	77,92,49,138,144,252,499,521,558,677	4
3312	521,732,487	3
6349	92,334	2
3045	521,462,461,279	2
5804	293	0
1197	229,236,521,911,913	2
2613	92,138,521,635	3
5991	521,476	4
5268	521,263,268,255,673	1
2353	931	1
2368	931	3
4331	26,521,637,835	4
4635	363,369,358,385,387,499,521,672,522	4
998	102,92,144,334,473,695,717	4
5878	92,49,106,132,138,205,334,499,498,570,776,873	3
3441	92,138,615	2
7435	722,61	0
3667	92,138,356,521,578,830,727	3
4031	530,77,604,320	2
5814	168,173,499,521,685	2
1059	369,385,387,670,814	2
5717	92,127,138,901,724	3
122	263,268,434,521	2
610	92,334,717	0
7141	12,77,92,138,540,708	3
4383	92,132,334,547	2
3824	521,488,846,732	0
7081	361	1
545	521,116,61,12	1
6820	61,92,918,132,138,90,252,677	3
3887	60,92,116,511,604,433	4
5009	369,387,521	1
5888	177,173,176,521	3
2347	263,268,690,341	3
5273	92,127,238,290	3
1383	154,270,521	3
3872	92,132,138,570,704	4
1621	92,132,138,521	3
5029	30,92,138,144,163,254,521,784	4
322	92,521	1
597	850	1
6326	138,92,94,21,776,521,34	1
2357	92,132,138,165	3
1303	494,625,163,469	1
4652	92,129,138,521,722	1
2886	439,92,138,334	3
1471	92,138,521,704	1
7111	91,121,132,247,80,500,49,246,465,497,128,704,875,342,901	4
3528	92,127,334	2
5493	92,138,521	0
596	37,208,209,210,200,294,348,356,522,369,385,521,544,873	4
6388	132,91,92,122,138,738	1
3744	521,166,168,172,173,167,177,188,194,197,203,454,659,753	4
3425	258,263,268,521	3
4680	92,90,138,521,481,304	2
1668	92,334,615	4
5777	48,92,132,138,348,356,531,611,873	4
3504	441,521	3
5453	521,223	0
1455	21,92,138,447,521,570,704	1
6057	387,381,364,369,165,584,334,245	4
2532	865,77,92,521,777	0
1499	80,88,49,187,469,499,500,645,814,885	3
891	80,81,92,49,320,445,499,500,704,901	4
2883	268,263,272,521,765	1
3119	521,263,268,761,273,277,260,271	3
5871	369,522,385,387	1
5645	521,236,234	1
4046	92,138,521,737	1
1023	461,521	1
4762	521,268,263,270,742	1
2458	92,101,521,681	2
4958	92,138,190,454,481,521,659	4
6905	521,21,26,58,92,138,252,419,448,562,552,591,705,880	4
7524	92,138,203,320	3
6886	931	0
2130	521,268,263,267,434,620	3
6227	92,90,138,142,357,447,481,521,660,865,306	4
2061	263,268,765,521	4
3750	92,132,138,503,521,641,149,865	3
4060	92,138,163,494,521,677	1
2622	911,901,334	0
879	92,49,138,499,521,570,615,832,876	3
3443	92,49,138,474,499,521,817	2
5918	92,144,138,80,704,521,570,850	3
3205	521,361,672	2
2603	82,91,92,320,759,918	3
2754	92,60,68,138,865,882,334	4
5522	369,387,390,521,672	0
4096	342,92,918,127,105,106,738,884,883,481	3
3039	258,260,263,261,268,521,620,694,154	4
5649	271,260,263,255,267,268,499,521,673	3
4551	92	0
7017	521,21,77,92,138,524	1
3328	92,138,252,521	3
5863	92,138,106,240,323,630,149,804,880,144	3
804	60,76,91,92,51,132,200,203,209,558,564,861,858	4
5572	521,138,92,237,570,704	1
6393	521,61	0
6749	185,184,521	0
7308	138,92,456,521,570,776	2
4409	92,138,356,491,61,517,521,570,770	3
2339	521,32,369,385,387,381,390,834,814	4
6811	931	0
7138	32,369,387,521,672	3
3781	92,132,334,582,626	4
1755	40,369,358,385,387,499,377	4
6449	34,92,138,254,263,268,434,521,558,761	3
255	92,138	2
6850	92,583,521	1
609	77,92,138,521,625	0
6948	521,628,850,92,138,129	4
537	92,132,138	1
248	61	0
3905	80,92,55,138,144,432,456,535,677	3
5904	400,521,729,404,849	3
3283	10,92,212,334,712,877,918,513	4
5838	92,138,521,630,927	2
4084	369,387,381,521	2
1397	30,92,55,129,138,159,298,521,704	2
1631	369,371,521	4
1362	92,138,144,521,577	3
3811	92,284,326,331,578,613,918	4
4972	92,55,138,298,351,356,521,615,800,799	4
4568	92,129,132,138,491,55,562,605	3
1283	92,138,521,570,704	1
358	521,369,387,522	3
5390	92,127,242	2
2629	67,92,138,648,621	4
6258	90,92,148,138,144,450,521,554,777,865	3
4375	369,452	1
2230	92,491,98,138,456,521,535,902	1
6673	92,49,111,132,138,460,499,615,681,341,901	4
7581	521,732,488,558,36	4
429	92,132,138,499,49,704,570	3
276	82,91,448,46,62,521,692	4
2014	92,129,138,521,641,777,865	3
2964	92,132,138,681	1
691	92,132,138,709	2
2910	521,651,825,827,828,829	3
313	161	3
166	173,176,177,753	4
4349	61,138,521,562	1
4534	90,92,149,132,138,295,421,521	4
1000	21,92,111,129,138,521,637,699	2
3816	521,49,117,288,499,527,591,675,728	4
2068	77,92,138,521,252,902	2
4727	18,205,349,361,369,387,390,360	4
3559	495,521	4
1314	77,548,92,242,469,313,782,110	4
2106	521,572	2
3772	30,92,55,516,412,481,521,648,687	4
1641	92,138,521,588,727	1
1384	348,369,387,581,586,814,873	4
1928	92,138,301,521,570	3
4234	61	0
1284	92,101,138,521,663	2
647	92,138,357,521,677	2
4372	92,138	2
3121	34,92,138,144,252,331,356,357,363,369,370,374,378,387,390,558,672,873	4
3616	76,92,129,132,138,834,469,521,357,450,481,491,818	4
7204	440,444,521	3
3237	92,130,704,740,904	4
2618	133,80,521	2
185	92,138,329,704	3
5688	92,138,583,763,848	2
5700	92,138,521,602,351	2
3171	263,267,340,580	0
2352	92,102,111,132,106,331,528,688,677,873	3
777	38,369,385,387,521,811	0
7192	930,225,229,235,236,903	3
7082	89,92,491,521,738,523	3
6268	293,445,442,901	2
5915	92,138,521	2
6203	92,127,132,138	2
897	92,830,200,521,677	4
5940	399,400,849	2
6021	138,92,134,778,521	2
3860	92	0
5342	92,163,521,781	2
3656	77,92,90,111,55,132,138,142,447,481,491,521,562,605,704,796,924,926	4
121	31,369,385,387,811	2
6264	92,132,138,439,503,521,650	3
274	18,92,49,132,138,144,350,499,570,681,854	2
2271	169,178,521,753	4
1659	361	0
5758	521,144,611	2
5942	830,77,92,138,356,521,787	4
1450	92,90,521,252,253	1
5612	92,138,144,439,521,579,834,927	4
7455	92,138,704,570	3
7125	225,521	2
7231	227,229,236,639,581,824,521	4
2995	260,263,268,521,772	2
4622	92,138,521,633	2
3534	188,294,334,348,639,813,814,825,827,828,829	4
4360	491,61,334	1
3796	92,138,521,562	1
3542	92,138,252,521	2
4127	931	1
3040	12,86,92,142,521,625,926	4
5835	80,92,55,138,123,521,593,724,919	3
1024	92,521	0
319	387,384	0
552	92,55,138,295,521,900	4
3279	77,92,159	2
1632	931	0
5240	21,92,138,569,848	0
2360	144,146,521	0
4600	92,132,298,334,447,704	3
4359	92,521,678	0
1672	129,521	2
6122	361,37,521	1
133	80,133,140,144,54,355,356,491,830,521,684,701	4
652	268,259	0
522	92,55,138,300,301,412,521,687,558	4
4189	77,92,138,447,506,521,677,895	3
3141	92,129,138,413,521,593,779	4
4884	173,177,521	0
4074	521,92,138	1
6522	29,92,127,132,138,212,326,337,513	4
5532	92,138	0
6870	875,92,97,102,448,491,700,836	4
2013	521,441,444,433	3
4281	201,372,387,521,358,499	2
944	77,92	1
4099	21,92,138,521	0
3603	29,85,92,138,412,521	3
4014	21,92,138,521,530	2
3987	92,138,666,318	2
6461	10,92,49,499,517,521,570,615,647,881	4
4642	92,138,521	2
5361	92,138,344,351,473,625	2
4426	367,361,521,672	0
2054	369,383	0
7464	92,94,49,138,139,140,142,492,499,521,570,770	4
1145	263	0
2748	92,138,521,583	2
3284	387,369	0
3998	61,92,127,476,481,558	2
6106	521,369,384,385,387,368,228	2
2916	21,80,85,94,92,115,132,138,139,106,879,341,602	3
5425	521,267,263,268,436,438	2
6005	138,473,244,92	1
1630	387,521	1
6500	15,92,129,138,144,163,281,286,521,558,46	3
5851	521,861,296,749,858,860	1
6591	521,37,294,369,385,387,390,814	4
2077	229,369,716	2
828	92,138,521,508,769,906,135	1
2241	92,491,457,138,21	1
107	80,521,744	1
2037	92,129,138,142,521,589,649,840,865	4
440	92,132	2
1598	80,521,122	1
3698	12,21,46,92,118,138,139,521,880	4
3215	931	0
1713	92,127,452	0
800	84,123,164,394,448,521,565,591,615	4
3610	263,268,521	2
2810	25,123,419,521,724,835,345	4
1086	521,268,588,727	4
6832	521,441	3
5374	385,387	2
5227	92,111,132,138,203,250,351,340,417,446,776,570	4
5141	92,129,138,521	1
1190	428	0
2343	92,129,138,521,524	3
4306	369,385,387,521,672	2
4740	92,138,521	1
4439	92	0
4047	21,77,92,138,252,521,420,677	3
1788	931	1
5384	92,138,254,521,876	4
4542	521,12,80,48,92,133,138,144,249,201,205,252,448,470,503,625	4
5562	92,138	1
2612	245,329,572,573,534	3
7051	48,92,350,18,481	4
972	132,92,127	0
7416	91,92,111,132,17,637,297,55,323,539	4
5574	60,91,92,116,138,144,306,847,61,519,1,521,677	4
7421	92,138,541	2
5133	102,106,144,338	3
6891	521,61,831,873,741	2
749	390,521,672,361,357,144,122	4
3179	511,111	4
1775	521,26,53	3
2413	931	3
5077	521,138,743,808	1
66	21,92,138,521,540,546,747	2
132	92,144,290,521,635	4
5270	92,138,163,286,521,570,569,615,681,689	3
3489	92,132,206,318,481,774,873,918	2
5528	138,491,615,844,570,92	2
6370	92,481,49	2
3553	43,92,49,162,104,111,132,138,208,499,521,530,906,465	4
6484	825,7,6,521	0
7058	92,138,521,778,921	3
268	258,263,270,521,761	2
6136	138,129,132,329,677	2
2965	521,356,361,581	3
1222	369,385,387,372,205,294,507,11,222,750	4
4937	138,92	0
7415	334,342,92,473	1
3254	487	4
1504	92,132	2
6921	77,92,138,521,704	2
5530	92,138,521,902	3
659	92,138,521	1
2396	92,138,778,817	2
2660	92,521,523	4
5086	334,369,387	2
6864	132,92,901	0
7183	106,805,803,804,525,92,879,822,481,299	4
4194	80,92,49,133,499,500,521,606	3
2488	92,138,252,521,677	4
5850	92,138,521	1
4982	229,236	0
7397	21,22,60,92,133,138,188,193,201,521,633,777,865	4
6508	92,127,428,334,901	0
4582	71,92,132,138,410,198,200,356,411,521,539,892	3
6544	92,138,144,830,539,521	4
6329	521,268,263	1
6040	92	0
6570	80,92,138,163,252,451,494,733	4
5554	21,92,111,138,334,747,546	1
7296	92,138,918,417,621,106,881	3
3681	92,138,132,521,615,144,481	3
6619	521,61,77,474,663	2
5671	92,127	0
3433	425,521	1
6676	369,385,387,38,522	1
6485	61,128	0
7507	7,262,263,521,772	4
3267	9,428,422,430,499,521,621,832	2
6564	476,477,478,521	3
5636	61,446,137	3
3582	92,521,542,918	4
22	387,369,385	2
1588	521,369,387	3
1309	11,59,92,106,54,252,250,315,337,469,481,677,795,835,879	4
3593	369,521	2
1815	92,127	0
6776	263,267,268,521,652	1
3856	6,18,428,424,429,430,243,350,420,525,558,873,417	4
3263	92,127,240,339,666	4
3026	92,132,138,338,734,901	3
4312	12,21,92,138,521,625	3
6429	80,92,49,133,144,499,500,501,521,570,615	4
3726	521,263,268,278,347,529	2
3521	441,444,442,446,129,558,521	3
4206	80,92,132,112,684,872	0
1127	92,473,661,778	1
1992	92,60,91,21	2
3219	188,387,369,385,384,390,342,222	4
2828	92,138,357,369,387,614	2
5802	319,369,387,282	2
2921	681,61,80,144,499,500,501,704,334	2
126	32,369,387,385,521,834,811	3
6061	488	0
5438	369,387,521	1
4126	521,168,173	0
1807	317,369,383	1
6361	263,268,521	4
131	12,77,469	1
4220	521,823	1
3430	173,168,521,753	0
7114	77,92,138,521,633,865,886	3
480	92,138,442,446,491,488,489,252,732,738	4
5860	92,127,106,326,902	2
7106	92,129,132,138,217,311,540,574,611,830	4
5853	21,92,138,521,704	1
5391	92,132,138,558,856,861,858,859	2
308	521,80,92,132,138,144,625	0
5750	369,418,521	1
1618	92,138,252,434,521,677,886	1
1189	92,129,138,469,521	2
868	536	0
4350	270,521,928	2
6442	363,369,521	0
1012	60,84,91,92,138,144,46,439,521,562,480,481,490,602	4
2005	11,381,361,369,387,390,385,507,811,814	3
787	91,92,111,138,481,337	2
5655	521,263,268,694,423	3
2481	92,138,144,521,660,865	1
5323	80,92,49,133,139,140,499,500,724,776	3
6212	92,138,521,902	3
4149	521,311,129,840	2
5978	121,138,343,691	1
5826	188,356,369,385,387	4
3332	94,122,133,439,521,602	4
786	39,385,387,384	4
4671	263,268,521,761	0
398	21,22,61,80,521	1
5413	521,387,369,385	2
3075	931	1
796	92,80	2
954	408	1
6767	92,49,129,138,252,296,311,499,521	3
3700	183,184,558,337	3
5571	92,138,252,491,521,719,895	4
3402	92,138,252,521,677	1
7048	92,138,132,521,759,865,834	1
4496	92	1
818	384,223,521	0
6246	60,92,138,144,132,111,521,660,865,888	4
311	827,825,828	1
1265	375,294,369,385,387,390,672,810,486	4
7243	263,268,521,640	1
443	369,384,387,521	3
1964	188,303,428,429,525	3
2702	400,407,521,784,849	1
6154	521,361,384,751	2
1092	91,92,49,128,132,194,203,319,499,497,704,728,873	4
2823	12,65,71,92,55,481,521,569,625,645	4
3945	521,685,177,175	0
6889	361	0
4545	92,132,138,521,830,544,733,727	3
1848	132,92,138,331,558,749,861	1
1740	80,92,147,132,138,210,356,420,499,521,530,570,577,704,922	4
3699	127,92,132,85,113,722,593	3
4160	521,483	1
1187	92,111,132,138,144,521,770	2
6961	236,825,827	3
4921	92,200,252,356,481,521,677,147	4
2626	92,132,473	2
5151	92,138,331	0
2773	92,541,334	1
334	138,92,129,521	2
5653	92,132,138,722,593	2
3032	521,685,177	2
346	49,132,138,144,12,499,873,884	3
7093	236	0
2493	92,138,521,530,604,743,897	3
2633	521,441,443,488	1
1279	521,364,379,671,581,549	4
2001	521,132,128,743	0
3154	92,138,351,494,908,625,743,905,469,784	4
2657	521,268,761	1
197	138	3
6148	334,127,546	2
1106	441,607,334	4
1036	205,334,911,912,913,916	3
3661	173,171,177,521	2
5106	92,138	0
3477	92,132,138	3
3851	144,830,320	1
143	92,138,142,521,570,800,798,615	3
184	92,138,252	2
3962	521,109,99	3
5398	92,547	0
2310	931	0
4133	89,393,521,722	1
2795	92,138,521,778	3
1038	369,387,385,834	4
3294	369,383,331	1
6164	521,361,387	1
6742	221,229,235,236,238,334	3
5381	92,127,697	2
5607	21,25,123,394,521,552,705	3
3491	61,90,92,357,447,148,144,252,301,300,456,521,554,737	4
2121	92,138,521,781	2
3034	92,132,138,208,209,348,356,481,629,707	3
6189	61,92,74,205,206,469,473,448	4
4774	92,521	1
5727	369,387	2
5639	521,61,900	2
707	267,263	0
212	92,56,138,144,252,521,713	4
662	188,369,385,521,672	4
4474	92,132,345,354,448,521,570,566,675,728	4
1382	92,132,521,660,704	1
3218	92,138,481,521,570,770	2
5441	172,173,521,753	3
4781	138,92,132,521	0
6156	521,92,138,633,865	3
3480	92,247,49,499,901,315	2
6873	85,92,106,132,337	2
4694	334	3
3339	92,50,138,735,898	1
4345	21,92,132,138,521,769,906	4
33	322,92,127	1
3676	671,225,236	3
3624	92,132,570,630	2
1854	440,607	0
2752	80,138,133,252,521,774	3
4362	32,92,138,218,252,521,49,499,677	2
3051	521,57,157,207,294,348,362,369,385,390,507,11,512,811,814,834,873,586,433	4
7337	92,132,138,521,616	0
5073	138,144,521	1
1232	521	1
4175	92,138,339	1
985	61,92,132,615,320,704	4
6011	92,94,49,138,252,499,521	1
6600	92	0
1537	369,387,390,521,40	1
5833	77,92,49,138,499,521,625	1
689	92,104,138,321,208,209,704	4
460	571	0
5950	452	0
4257	487	1
3138	343,369,384,385,387,368,390,670	3
5505	491,92,138,521,704	2
6518	259,260,263,268,275,277,521,154,256	4
283	132,127,92,608,611	3
6531	92	4
2318	521,387	0
4511	210,369,385,387,390,522,811,834	4
7037	92,433,521,666,513	0
5062	6,92,250,357,369,370,505,558,614,321,342,901	4
4389	521,537	2
3047	311,360,369,371,372,385,387,390,814	4
6670	21,27,60,92,101,102,123,124,252,253,550,521,677,899	4
5078	92,699	1
803	92,49,466,138,499,521,738,819,907	3
6403	77,92,138,491,521	1
7515	61,92,138,15,521	3
6394	521,846	1
2371	92,132	2
4022	92,138,252,521	3
1750	92,138	0
450	261,268,521	2
1887	173,177	2
641	521,828	0
4378	263,268	2
1479	369,387,810	3
3025	931	1
1040	252,521,95,144,740	3
1716	14,369,387,521	1
1460	77,89,117,393,582,92	4
1465	61,487	1
201	92,138,521,547	3
1306	80,92,138,252,451,521,781,886	3
1260	21,92,138,521,615,852	4
4392	92,138,161,252,521	4
507	334,92,921	1
6839	92,127	1
5779	246,337,464,466,465,558	2
6318	140,12,625,481,884	3
5566	521,92,132,348,469,821,873	4
1444	92,409,90,412	2
4922	92,93,55,138,347,481,521	4
2124	369	1
3392	92,127,661	1
2406	376,521,361,369,387,225,14,230,214,228,213	3
2903	337,92,127	1
4845	369,385,387,672	1
2737	571,573	4
7358	92,521	2
1731	369,387,390,521,32	4
978	92,56,138,535,456,466,469,521,625	2
1416	92,49,144,315,499,901	3
2337	15,92,138,142,830,199,202,252,281,356,521,737	4
3801	521,657,422,425	1
6087	521,92,138,541	1
5818	931	0
1585	92,138,144,412,521,648,887	2
2528	138,557,521,307	1
5001	92,132,138,521,570	3
6782	369,387,521	2
4556	77,92,138,439,521,602,677	3
329	441,444,521	2
2630	61,92,127,901,666	3
3196	92,138,521,615,491	2
2990	521,369,387,873	3
866	92,138,158,412,521,617,687	2
917	14,363,369,387,378,521	1
6090	263,268,521,765,41	2
5407	521,384,223	2
1870	361,387,385,39,586,873	4
7589	92,132,138,348,504,521,897	2
7239	92,138,521,562	0
1846	363,369	2
4900	184	1
1695	60,76,91,92,116,138,521	3
2866	21,92,132,138,521,738	3
4468	92,127,593	0
7198	92,116,334,770,570	4
6755	92,138,521,704	1
7186	521,60,92,102,125,724,792	3
5525	263,268,521,765	2
5932	92,138,815	2
5332	365,369,388,521	4
1492	173,176,416,521	4
6006	118,145,123,521,551	4
6351	91,92,49,116,128,550,395,502,499,497,521,778,677,885	4
452	138,521,562,149	0
1011	521,92	4
6525	92,132,138,49,521,681,904	2
4404	402,407,403,521,784,849	3
5174	369,385,387	3
2496	196,369,378,387,521	3
5012	92,340	0
1784	92,295,698	0
4476	92,132	0
3191	92,138,570	1
5311	173,177,521,685,170	3
